x, y
0.8567862714508581, 119.76047904191617
0.8546021840873635, 209.5808383233533
0.8649765990639626, 134.7305389221557
0.8649765990639626, 209.5808383233533
0.874804992199688, 154.69061876247505
0.874804992199688, 224.55089820359282
0.8879095163806553, 149.70059880239523
0.8862714508580344, 244.5109780439122
0.8960998439937597, 169.66067864271457
0.8955538221528861, 249.50099800399204
0.9053822152886116, 174.65069860279442
0.9042901716068643, 249.50099800399204
0.9179407176287052, 189.62075848303394
0.9135725429017161, 259.48103792415174
0.9250390015600625, 214.57085828343315
0.9250390015600625, 299.40119760479047
0.9348673946957878, 254.4910179640719
0.9359594383775351, 319.3612774451098
0.9452418096723869, 264.4710578842316
0.9441497659906397, 334.33133732534935
0.9539781591263651, 309.3812375249501
0.9561622464898596, 389.2215568862276
0.9659906396255851, 369.26147704590824
0.9627145085803432, 464.0718562874252
0.9763650546021841, 523.9520958083833
0.9752730109204368, 588.8223552894212
0.9861934477379095, 878.243512974052
0.9867394695787832, 983.0339321357286
0.9949297971918877, 3493.0139720558886
0.9949297971918877, 3597.8043912175654
